title,channel,upload_date,url
Jesse Watters: We still have no idea if Kamala Harris made a McFlurry #shorts,Fox News,2024-09-04T20:15:01Z,https://www.youtube.com/watch?v=KRJ7UQYoaR0
Bret Baier on Kamala Harris&#39; strategy to avoid the press,Fox News,2024-08-22T00:20:23Z,https://www.youtube.com/watch?v=byNDK5_G0DA
Trump on Kamala Harris’ economic positions: &#39;She is Biden&#39;,Fox News,2024-09-11T05:30:08Z,https://www.youtube.com/watch?v=KSOPkgxnDlk
&#39;Jesse Watters Primetime&#39; asks: Why do you like Kamala Harris? #shorts,Fox News,2024-08-22T23:45:05Z,https://www.youtube.com/watch?v=wUwut7oSPtI
Where was Kamala Harris working the past 4 years?: Gutfeld,Fox News,2024-09-25T23:45:00Z,https://www.youtube.com/watch?v=g2JIK8iEfuE
&#39;Gutfeld!&#39;: Is Alexa biased towards Kamala Harris?,Fox News,2024-09-05T11:15:02Z,https://www.youtube.com/watch?v=VOudZ3VBftE
Charles Payne warns a Kamala Harris victory would mean a &#39;bifurcated economy&#39;,Fox News,2024-09-22T06:00:29Z,https://www.youtube.com/watch?v=yW6GyAo9SG4
Vice President Kamala Harris and Tim Walz conducted an interview... with themselves,Fox News,2024-08-15T23:43:33Z,https://www.youtube.com/watch?v=KhYzqbMXsag
RNC chairman: This is the question Kamala Harris needs to be asked,Fox News,2024-08-18T21:15:00Z,https://www.youtube.com/watch?v=idBXI-xp09E
This is the most &#39;pivotal&#39; moment yet for Kamala Harris: Concha,Fox News,2024-09-10T16:00:07Z,https://www.youtube.com/watch?v=5cpgPXpXugI
I don&#39;t think Kamala Harris could pull this off: Gasparino,Fox News,2024-09-22T17:15:00Z,https://www.youtube.com/watch?v=Bi3dh-_RO54
Donald Trump: I was going to send Kamala Harris a MAGA hat! #shorts,Fox News,2024-09-11T03:30:23Z,https://www.youtube.com/watch?v=Y6MgbfLreFs
&#39;Jesse Watters Primetime&#39; asks: Does Kamala Harris owe anyone an apology?,Fox News,2024-09-07T00:45:19Z,https://www.youtube.com/watch?v=y1Q9vuOfEfw
Kamala Harris: Our country needs a leader to address the problems at hand,Fox News,2024-09-11T03:30:15Z,https://www.youtube.com/watch?v=UMdIwUyFrnw
CNN pollster warns Kamala cannot &#39;take this for granted&#39;,Fox News,2024-08-15T20:30:02Z,https://www.youtube.com/watch?v=Vve9fuvAtR0
Kamala Harris is &#39;failing up&#39;: Rep. Cammack,Fox News,2024-08-30T18:15:01Z,https://www.youtube.com/watch?v=JbuBpiNjeFQ
Kamala Harris unveils economic plan: Together we will build an opportunity economy,Fox News,2024-08-16T21:30:03Z,https://www.youtube.com/watch?v=Uy_3tec_rYY
BRING PEOPLE TOGETHER: Kamala Harris teases appointing a Republican to her cabinet if elected,Fox News,2024-08-31T18:30:30Z,https://www.youtube.com/watch?v=RGSjUfZ64_s
Kamala Harris is ‘flip-flopping’ on everything: Tom Homan,Fox News,2024-08-28T07:00:28Z,https://www.youtube.com/watch?v=kRinnrvN4Hg
Ted Cruz: Day 1 for Kamala Harris was 4 years ago,Fox News,2024-08-27T06:15:00Z,https://www.youtube.com/watch?v=94ynS6aCbYc
This is my big question for Kamala Harris: Faulkner,Fox News,2024-09-18T18:00:29Z,https://www.youtube.com/watch?v=uVPgdNTlZV4
Jesse Watters: How long can the media keep the Harris campaign levitating?,Fox News,2024-09-25T01:00:21Z,https://www.youtube.com/watch?v=JH3HgyonU4I
Newsom laughs off process of Kamala Harris’ nomination #shorts,Fox News,2024-08-24T18:15:03Z,https://www.youtube.com/watch?v=r2zbcK5BB64
WATCH: Kamala Harris uses strikingly similar language in interview and debate,Fox News,2024-09-15T02:00:03Z,https://www.youtube.com/watch?v=6md4Z1_s5Ik
Kamala Harris is &#39;intentionally laying low&#39;: Mollie Hemingway,Fox News,2024-09-08T04:00:04Z,https://www.youtube.com/watch?v=9YPuS7bZUuI
Tulsi Gabbard: Kamala&#39;s campaign handlers are worried,Fox News,2024-08-15T16:45:00Z,https://www.youtube.com/watch?v=MNE-CuEA0Bc
&#39;The Five&#39;: Kamala Harris just got humiliated by Teamsters,Fox News,2024-09-19T23:15:02Z,https://www.youtube.com/watch?v=V2Hg9QgAQC0
Kamala Harris pressed on whether economy is better off than 4 years ago,Fox News,2024-09-11T02:57:42Z,https://www.youtube.com/watch?v=lHjx4_Ajtbg
Kamala Harris to skip major event for presidential candidates,Fox News,2024-09-23T17:45:00Z,https://www.youtube.com/watch?v=Ccsqvpm28JU
Greg Gutfeld: Joe asked Kamala to pull his finger #shorts,Fox News,2024-08-19T23:45:00Z,https://www.youtube.com/watch?v=-1l5f84l9Wo
What is Kamala Harris’ agenda?,Fox News,2024-09-06T05:15:00Z,https://www.youtube.com/watch?v=M2d58ketUCE
Tulsi Gabbard: Kamala Harris cannot run away from this,Fox News,2024-09-09T13:45:02Z,https://www.youtube.com/watch?v=DJ4aBaMZRXA
Greg Gutfeld: The same agents protecting Kamala Harris from reporters will protect Trump,Fox News,2024-09-19T02:15:01Z,https://www.youtube.com/watch?v=V1uJtW64w9s
Oprah&#39;s interview with Kamala Harris felt &#39;extremely out-of-touch&#39;: Ex–Democratic fundraiser,Fox News,2024-09-21T05:15:00Z,https://www.youtube.com/watch?v=G6cdfV5-DPs
Kevin O&#39;Leary: Kamala Harris&#39; economic policy is &#39;UNAMERICAN&#39;,Fox News,2024-08-30T09:00:18Z,https://www.youtube.com/watch?v=MvoYpJ0in0g
Hosts perplexed after VP Harris&#39; &#39;tedious&#39; Oprah event,Fox News,2024-09-20T13:01:10Z,https://www.youtube.com/watch?v=x9rVbDfRJ1g
Jesse Watters: Kamala just made the biggest mistake of her campaign,Fox News,2024-08-19T01:15:01Z,https://www.youtube.com/watch?v=P1D5GjDYGTI
Jesse Watters: Imagine this for four years #shorts,Fox News,2024-08-30T00:15:02Z,https://www.youtube.com/watch?v=VmLPI9fuT6k
This is Kamala Harris’ ‘kryptonite’: Hugh Hewitt,Fox News,2024-09-02T09:00:14Z,https://www.youtube.com/watch?v=AoOkPKHJSmo
