title,channel,upload_date,url
"Why Harris is considering a trip to the border, according to analysts",CNN,2024-09-24T02:46:53Z,https://www.youtube.com/watch?v=wI33zQANC4M
Harris challenged over Biden administration’s Afghanistan withdrawal,CNN,2024-09-11T02:37:50Z,https://www.youtube.com/watch?v=XLOn7ejmC5U
Harris and Walz to sit with CNN for exclusive first joint interview,CNN,2024-08-27T21:43:57Z,https://www.youtube.com/watch?v=YOsl3KGXZ8c
New polls show Harris ahead of Trump in two key swing states,CNN,2024-09-19T02:00:09Z,https://www.youtube.com/watch?v=HLH0YfvsTF4
Harry Enten: Women voters are fueling Kamala Harris’ polling surge,CNN,2024-08-16T15:17:25Z,https://www.youtube.com/watch?v=CW_rYBeyBFk
How hard will Trump campaign be on Harris? Hear David Axelrod&#39;s prediction,CNN,2024-09-03T14:56:15Z,https://www.youtube.com/watch?v=PTiAJNDD_D4
Fmr. Trump Official: Harris ignoring Trump’s attacks is “smart political instinct”,CNN,2024-08-31T03:04:54Z,https://www.youtube.com/watch?v=QBFfGhRcb14
&#39;A taste of his own medicine&#39;: Analyst reacts after Harris campaign trolls Trump,CNN,2024-08-27T12:46:28Z,https://www.youtube.com/watch?v=MZUDTwvEFHM
‘Extraordinary’: Dana Bash describes interview moment when Harris discussed historic call with Biden,CNN,2024-08-30T03:42:30Z,https://www.youtube.com/watch?v=B2ULWkTZjhM
"Harris makes history, Warren tears up and Harris’ grandnieces teach a lesson on final day of DNC",CNN,2024-08-23T04:10:53Z,https://www.youtube.com/watch?v=MEgs3DwfqGA
New poll shows where Trump and Harris stand in Pennsylvania,CNN,2024-08-15T00:21:05Z,https://www.youtube.com/watch?v=UQ2Af9i8B6s
Hear from the Republicans backing Kamala Harris over &#39;dictator&#39; Donald Trump,CNN,2024-08-22T18:18:56Z,https://www.youtube.com/watch?v=D6vbeQv78WY
See how Kamala Harris honored Biden at event,CNN,2024-08-15T18:57:38Z,https://www.youtube.com/watch?v=-G8Z9GGS_9g
GOP strategist slams Harris’ interview: ‘She needs to start answering questions’,CNN,2024-09-13T23:59:07Z,https://www.youtube.com/watch?v=XugLEd7Q5G8
John King breaks down how Harris&#39; speech could impact the election,CNN,2024-08-23T10:01:05Z,https://www.youtube.com/watch?v=wTAdlr38fVU
‘I made a grave mistake’: Ex-MAGA supporter addresses the DNC,CNN,2024-08-20T12:37:34Z,https://www.youtube.com/watch?v=Q7ZgpLkMZS0
Trump shares vulgar post about Harris and Clinton. His ex-adviser has advice for him,CNN,2024-08-29T12:38:57Z,https://www.youtube.com/watch?v=6EW1Aplps4k
Will Taylor Swift’s endorsement change the race for Harris?,CNN,2024-09-11T13:18:26Z,https://www.youtube.com/watch?v=NfoiMaBpSm8
2024 campaign heats up as Harris unveils economic plan,CNN,2024-08-17T00:21:41Z,https://www.youtube.com/watch?v=vBj1uxGAszA
‘Incredibly alarming’: Ex-Pence adviser on Trump’s Ukraine answer,CNN,2024-09-11T18:16:23Z,https://www.youtube.com/watch?v=lNxj-cL3pZE
New poll reveals how voters are viewing Trump and Harris after the debate,CNN,2024-09-13T14:36:55Z,https://www.youtube.com/watch?v=mCmrpWa1KoQ
Harry Enten on how Harris’ debate showing may affect Trump’s chances,CNN,2024-09-11T14:09:05Z,https://www.youtube.com/watch?v=9dk9xo9oT24
Surprising finding in new CNN poll,CNN,2024-09-24T17:03:45Z,https://www.youtube.com/watch?v=vLHC81RLDd8
‘White Dudes For Harris’ launches $10 million digital ad buy,CNN,2024-09-19T17:53:14Z,https://www.youtube.com/watch?v=iIAFFwvgwcc
Hear what Bill O&#39;Reilly thinks of Harris and Trump&#39;s debate performances,CNN,2024-09-13T12:41:12Z,https://www.youtube.com/watch?v=Dt26v5geni8
Enten shows how Taylor Swift endorsement impacts political races,CNN,2024-09-12T14:27:20Z,https://www.youtube.com/watch?v=mhB1yIYkboU
Hear what these Black men thought about Harris’ DNC speech,CNN,2024-08-24T13:40:24Z,https://www.youtube.com/watch?v=X34QwinyKT4
Trump barnstorms critical ‘blue wall’ states,CNN,2024-08-26T23:30:00Z,https://www.youtube.com/watch?v=aZgdLi2Xzk8
This is what Buttigieg thinks Harris will need while debating Trump,CNN,2024-09-08T14:34:34Z,https://www.youtube.com/watch?v=5U0vVRmcmnA
Should Republicans be surprised Dick Cheney is voting for Harris?,CNN,2024-09-07T02:56:44Z,https://www.youtube.com/watch?v=X4WkFd4aZP8
‘Obvious traps’: SE Cupp reacts to Harris’ strategy to distract Trump during debate,CNN,2024-09-11T18:31:53Z,https://www.youtube.com/watch?v=ekvdhNJ9cqc
Trump digs at Harris stir fears he’ll attack election outcome,CNN,2024-08-14T16:58:20Z,https://www.youtube.com/watch?v=_DIoc60BW50
Strategists on what they think Trump and Harris need to do at this point in the race,CNN,2024-09-01T23:41:25Z,https://www.youtube.com/watch?v=fYhmqPRnGZM
Analyst: Why this debate is going to matter,CNN,2024-09-08T10:00:24Z,https://www.youtube.com/watch?v=WPyUQEz8Abg
Harris and Trump prepare for their first time meeting face-to-face at presidential debate,CNN,2024-09-10T01:35:01Z,https://www.youtube.com/watch?v=nclzBtV4hh0
Phil Mattingly says it’s ‘intentional’ Harris and Trump are hitting certain states,CNN,2024-08-23T21:45:00Z,https://www.youtube.com/watch?v=DG67736NGOA
‘Remarkably different race’: John King shows multiple pathways to victory,CNN,2024-08-19T12:14:30Z,https://www.youtube.com/watch?v=5_DHl4Kp77A
New poll suggests Harris leading Trump nationally for the first time,CNN,2024-08-18T16:20:57Z,https://www.youtube.com/watch?v=0iBgz3jwZZU
John King explains why the economy is Trump’s &#39;biggest advantage&#39; and Harris’ &#39;biggest problem&#39;,CNN,2024-09-05T21:47:56Z,https://www.youtube.com/watch?v=_xgSeZzbPDs
Senator says University&#39;s Kamala Harris &#39;roast&#39; condones hate speech,CNN,2024-09-07T14:09:24Z,https://www.youtube.com/watch?v=LZz6GSZ7JnM
‘Same old playbook’: Michael Cohen reacts to Trump’s skepticism about Harris debate,CNN,2024-08-27T16:43:20Z,https://www.youtube.com/watch?v=UefgxCxr_To
&#39;We&#39;ve not seen that&#39;: Pollster identifies big change in 2024 election,CNN,2024-08-12T14:17:47Z,https://www.youtube.com/watch?v=AIhzw5PvBek
See Bernie Sanders&#39; reaction to Trump&#39;s remark about Harris,CNN,2024-08-15T01:45:01Z,https://www.youtube.com/watch?v=SnYE-g51d1Y
Trump struggling to keep consistent position on abortion,CNN,2024-09-03T18:52:10Z,https://www.youtube.com/watch?v=SlQr8of3k9w
Harris sees polling gains in key battleground states,CNN,2024-08-29T15:39:02Z,https://www.youtube.com/watch?v=-6fb49zu6L8
Learning from past debates,CNN,2024-09-09T21:50:48Z,https://www.youtube.com/watch?v=XywPl1J2mYA
Fetterman explains why Biden dropping out of the race is no longer helping Trump,CNN,2024-09-08T14:40:54Z,https://www.youtube.com/watch?v=g0FDfs1CoCA
Opinion: Why Trump should emphasize the Biden-Harris ‘failures’ at the debate,CNN,2024-09-10T16:04:07Z,https://www.youtube.com/watch?v=SyHDg7oQLRU
Harris reacts to Trump saying he ‘couldn’t care less’ about her race,CNN,2024-09-11T02:57:08Z,https://www.youtube.com/watch?v=p5uvc01q7d0
Tulsi Gabbard reveals how she is preparing Trump to debate Harris,CNN,2024-09-01T17:53:39Z,https://www.youtube.com/watch?v=IyhXdqwg8A0
‘Far too far’: Commentator reacts to Trump’s proposal on tariffs,CNN,2024-09-07T00:02:39Z,https://www.youtube.com/watch?v=e_ctidQ4jZs
"Opinion: Why Harris should show up as her ‘true, authentic self’ to the debate",CNN,2024-09-10T16:01:12Z,https://www.youtube.com/watch?v=-pjgyDL-GFo
&#39;Quit whining&#39;: See Haley&#39;s blunt advice to Trump,CNN,2024-08-14T11:29:55Z,https://www.youtube.com/watch?v=mQ1QQ5r3Knw
Oprah references Vance’s ‘childless cat lady’ comment,CNN,2024-08-22T03:58:08Z,https://www.youtube.com/watch?v=kmhWXtDPGF4
Scaramucci: ‘100%’ Trump will participate in another debate,CNN,2024-09-13T01:40:13Z,https://www.youtube.com/watch?v=mCfH2uahBOM
AOC at DNC: ‘Trump would sell this country for a dollar’,CNN,2024-08-20T03:19:14Z,https://www.youtube.com/watch?v=psWAgEsAxyY
Ex-Trump WH official says Harris is ‘right to see herself as the underdog’,CNN,2024-08-23T22:31:51Z,https://www.youtube.com/watch?v=3APxWfLbchc
See the results of a new Harris-Trump poll after the debate,CNN,2024-09-16T16:41:15Z,https://www.youtube.com/watch?v=6IkaOLUs-uA
Walz says his military ‘record speaks for itself’,CNN,2024-08-30T14:20:22Z,https://www.youtube.com/watch?v=EcgmteR1axk
See Harris and Trump shake hands at 9/11 service,CNN,2024-09-11T13:18:56Z,https://www.youtube.com/watch?v=FZOJ0kZeZDE
How Campaigns Use (And Misuse) Music,CNN,2024-08-29T10:41:38Z,https://www.youtube.com/watch?v=rpChsM9jTQ0
This is how voters feel about Trump&#39;s age,CNN,2024-08-14T15:36:22Z,https://www.youtube.com/watch?v=fwqUK_JMGvE
NYT journalist has a theory on Trump’s biggest liability following debate,CNN,2024-09-13T23:15:36Z,https://www.youtube.com/watch?v=38G32qNpgys
Smerconish: The two reasons a presidential prediction can’t be made yet,CNN,2024-09-07T14:19:45Z,https://www.youtube.com/watch?v=MGCXnQVoVAI
‘Clear momentum’: New polling shows voters’ enthusiasm for Harris,CNN,2024-08-12T12:31:14Z,https://www.youtube.com/watch?v=6IHtJwyKJsQ
Maggie Haberman on what Trump insiders say they wish he would’ve avoided during the debate,CNN,2024-09-11T23:05:04Z,https://www.youtube.com/watch?v=pzXJLIgNeuA
This group of voters is helping Harris cut into Trump’s lead in swing states,CNN,2024-08-14T00:32:01Z,https://www.youtube.com/watch?v=u4Z75irXoJc
Republican strategist grades Trump’s debate performance,CNN,2024-09-11T06:54:26Z,https://www.youtube.com/watch?v=Av7929nkvj0
See how Vance defends Trump&#39;s vulgar post about Harris and Clinton,CNN,2024-08-30T15:01:02Z,https://www.youtube.com/watch?v=oul6dIkJXh4
