title,channel,upload_date,url
Jake Tapper slams Vance and Trump hypocrisy on dangerous rhetoric,CNN,2024-09-18T22:44:23Z,https://www.youtube.com/watch?v=-K8JxUueLPM
‘Incredibly alarming’: Ex-Pence adviser on Trump’s Ukraine answer,CNN,2024-09-11T18:16:23Z,https://www.youtube.com/watch?v=lNxj-cL3pZE
‘Think Trump on steroids’: Adviser previews campaign strategy shift,CNN,2024-08-26T12:07:14Z,https://www.youtube.com/watch?v=AGvUIeuzVUc
Meryl Streep: &#39;A squirrel has more rights than a girl in Afghanistan&#39;,CNN,2024-09-25T14:22:16Z,https://www.youtube.com/watch?v=ECuqwuhKnEs
"Zakaria says Trump’s rise is not a fluke, and there’s one critical issue behind it",CNN,2024-09-09T12:53:27Z,https://www.youtube.com/watch?v=cyVG7cNUkxw
Harry Litman predicts &#39;real battle royale&#39; on this part of Trump&#39;s election subversion case,CNN,2024-08-31T23:49:33Z,https://www.youtube.com/watch?v=225hhU3Bjp0
CNN visits town where Trump falsely claimed migrants are eating pets. Here&#39;s what we found,CNN,2024-09-12T12:44:07Z,https://www.youtube.com/watch?v=BTWHDF-2FlI
New Trump indictment in election subversion case,CNN,2024-08-27T20:50:00Z,https://www.youtube.com/watch?v=ixTjjVLY-M4
Key Trump allies want him to stop insulting Harris,CNN,2024-08-13T18:04:33Z,https://www.youtube.com/watch?v=iFalm-TOSJw
New poll reveals how voters are viewing Trump and Harris after the debate,CNN,2024-09-13T14:36:55Z,https://www.youtube.com/watch?v=mCmrpWa1KoQ
This is how voters feel about Trump&#39;s age,CNN,2024-08-14T15:36:22Z,https://www.youtube.com/watch?v=fwqUK_JMGvE
&#39;I don’t care about his feelings’: Trump&#39;s ex-attorney attends DNC,CNN,2024-08-23T16:04:27Z,https://www.youtube.com/watch?v=q_mVFP6DyXc
"‘Foolish,’ ’Silly’: Nancy Pelosi reacts to Trump’s debate performance",CNN,2024-09-12T01:31:23Z,https://www.youtube.com/watch?v=4PVLZWcyGNU
&#39;Quit whining&#39;: See Haley&#39;s blunt advice to Trump,CNN,2024-08-14T11:29:55Z,https://www.youtube.com/watch?v=mQ1QQ5r3Knw
