title,channel,upload_date,url
‘Flat-out racist’: Trump makes insane claim that immigrants are ‘eating’ cats and dogs in Ohio,MS NOW,2024-09-11T21:29:30Z,https://www.youtube.com/watch?v=HNvtKOD0LqQ
"Trump, Vance and MAGA movement &#39;willing to tell lies&#39; and &#39;foment violence&#39;",MS NOW,2024-09-17T16:10:48Z,https://www.youtube.com/watch?v=5OaszHUXXuQ
Harris REBUKES false Springfield rhetoric,MS NOW,2024-09-17T23:04:37Z,https://www.youtube.com/watch?v=tJbxNHsI6t4
Haitian migrants are ‘just pawns in this game’ for Donald Trump: Tim Miller,MS NOW,2024-09-15T17:15:44Z,https://www.youtube.com/watch?v=NbZX-1yI-EY
Debunking Trump’s pet-eating lunacy: A trick to hype immigration (Harari x Melber),MS NOW,2024-09-17T17:13:27Z,https://www.youtube.com/watch?v=DAAsYiUJbQs
"Vance, of all people, should know how legends impact a community, says writer",MS NOW,2024-09-18T11:22:35Z,https://www.youtube.com/watch?v=XAl5rohKCwU
&#39;It means everything to me&#39;: New U.S. citizens on what voting means to them,MS NOW,2024-09-10T16:19:05Z,https://www.youtube.com/watch?v=vSRSR_ntcvU
"Why do Trump supporters believe his false claims? His &#39;authoritarian&#39; delivery, says Maria Hinojosa",MS NOW,2024-09-13T16:20:34Z,https://www.youtube.com/watch?v=bAey3oLLZzk
Velshi: Citizenship is a muscle that weakens if you don’t use it,MS NOW,2024-09-22T17:57:05Z,https://www.youtube.com/watch?v=QaLqpWgQROw
‘Rattled’: Trump&#39;s racist immigrant rant at debate cripples GOP road map,MS NOW,2024-09-12T02:40:27Z,https://www.youtube.com/watch?v=iomzKE1vz40
&#39;One of the oldest racist tropes&#39;: Ohio city rocked by Trump&#39;s false claims of migrants eating pets,MS NOW,2024-09-12T16:28:54Z,https://www.youtube.com/watch?v=5Z0xVWR8mZ0
Trump &#39;wants the border to be a mess&#39; to use it as a mechanism of fear: Sen. Murphy,MS NOW,2024-08-26T18:13:58Z,https://www.youtube.com/watch?v=IvYO8bU_KEY
DNP - &#39;It&#39;s all about scaring people&#39;: Tim Ryan talks conspiracy theories in the presidential debate,MS NOW,2024-09-12T06:35:55Z,https://www.youtube.com/watch?v=0uYYGfy96pE
"&#39;Your pets are safe&#39;: Springfield, Ohio mayor slams Trump&#39;s baseless migrant theories",MS NOW,2024-09-13T20:26:13Z,https://www.youtube.com/watch?v=NmWPkOEhXBI
Breaking down Trump&#39;s long history of leaning into controversy,MS NOW,2024-09-13T20:27:11Z,https://www.youtube.com/watch?v=r-H3A3gvV04
This is a losing message: Joe on Trump and Vance&#39;s divisive rhetoric,MS NOW,2024-09-18T13:33:19Z,https://www.youtube.com/watch?v=LNW4wWEu0gA
"Threats are an everyday occurrence now: Eugene Robinson on Springfield, Ohio",MS NOW,2024-09-17T11:47:26Z,https://www.youtube.com/watch?v=rC1fYMtbdck
&#39;The biggest loser&#39;: Racist lies reveal Trump&#39;s only strategy in 2024 race,MS NOW,2024-09-14T04:02:03Z,https://www.youtube.com/watch?v=oKioNn8l9Tk
Public should have ‘no confidence’ Trump will ‘put the brakes on’ migrant theories: analyst,MS NOW,2024-09-14T21:11:15Z,https://www.youtube.com/watch?v=CS16k-zVzOs
&#39;They&#39;re eating the pets&#39;: Trump pushes &#39;bonkers&#39; and baseless claim about migrants,MS NOW,2024-09-11T15:54:14Z,https://www.youtube.com/watch?v=EtkugrS7zjg
Donald Trump&#39;s dangerous rhetoric,MS NOW,2024-09-14T19:25:20Z,https://www.youtube.com/watch?v=g5ZzXoDzZkc
How Democrats flipped the script over the border,MS NOW,2024-09-04T17:01:58Z,https://www.youtube.com/watch?v=AHkreLJw_mI
Joy Reid to Nicolle Wallace: &#39;Donald Trump wants to never let black and brown folk up off the mat&#39;,MS NOW,2024-09-13T21:48:05Z,https://www.youtube.com/watch?v=0xeyEls0vpY
"Evangelical, Christian voters on a second Trump term",MS NOW,2024-08-15T04:00:01Z,https://www.youtube.com/watch?v=36bxyele_uo
&quot;They&#39;re eating the dogs!&quot; Donald Trump&#39;s place in debate history,MS NOW,2024-09-11T19:17:02Z,https://www.youtube.com/watch?v=E3QdKKMOemM
&#39;Quite terrifying&#39;: Susan Rice reacts to potential for &#39;turbocharged&#39; deportation plan,MS NOW,2024-09-18T12:28:39Z,https://www.youtube.com/watch?v=AO4eu2TSWco
JD Vance dodges question on family separation: ‘This is about cruelty&#39;,MS NOW,2024-08-26T21:30:06Z,https://www.youtube.com/watch?v=mJELSPSk5DY
Mika: Trump’s bogus claim about pet-eating Haitians reveals exactly who he is,MS NOW,2024-09-20T12:30:27Z,https://www.youtube.com/watch?v=_Sd3FK1H_8Q
"&#39;Xenophobia and &#39;racism&#39; should not be ignored: Trump to visit Springfield, Ohio",MS NOW,2024-09-19T15:24:16Z,https://www.youtube.com/watch?v=7fMO1EA1O6Y
Trump spirals post-debate ‘like Drake finding out Kendrick got the Super Bowl’,MS NOW,2024-09-13T03:54:55Z,https://www.youtube.com/watch?v=-_KNzSVq-9M
"Springfield, Ohio pastor says Trump retracting baseless claims would be &#39;great help&#39;",MS NOW,2024-09-19T18:01:59Z,https://www.youtube.com/watch?v=OuoEdIcZw7g
‘A crying shame’: Harris confronts Trump on Haitian migrant rhetoric I Full NABJ interview,MS NOW,2024-09-17T19:17:50Z,https://www.youtube.com/watch?v=I3ZV5Ea3xro
"Close race in battleground states, but trend lines looking good for Harris",MS NOW,2024-09-04T12:32:39Z,https://www.youtube.com/watch?v=A44BjCHIC3M
Trump’s racist lie that people are eating dogs: &#39;This is the logical end of the Republican party&#39;,MS NOW,2024-09-13T21:09:43Z,https://www.youtube.com/watch?v=pc22kPYyRxc
&#39;I haven&#39;t seen it&#39;: GOP lawmaker admits he had no evidence to back up voting fraud claims,MS NOW,2024-09-20T11:17:25Z,https://www.youtube.com/watch?v=0ACcjbUpBuI
Live mics &#39;absolutely&#39; preference of Harris campaign during debate,MS NOW,2024-08-26T16:24:11Z,https://www.youtube.com/watch?v=qcw7UtYBvJg
Harris campaign &#39;set up to have a really good fall&#39; with all this momentum: Meghan Hays,MS NOW,2024-08-14T16:28:47Z,https://www.youtube.com/watch?v=lljj6AI3rdU
Obama: &#39;Don&#39;t boo. Vote.&#39;,MS NOW,2024-08-21T05:00:24Z,https://www.youtube.com/watch?v=QKX9mcQeVCc
Rep. Crockett: Trump ‘looked unhinged’ as he ‘made up lies’ and ‘went off on crazy fantasies’,MS NOW,2024-09-11T18:09:32Z,https://www.youtube.com/watch?v=WCcuTJrWSmw
The &#39;nightmare map&#39; for Democrats,MS NOW,2024-09-04T02:52:09Z,https://www.youtube.com/watch?v=hqcbeWP_vH8
Watch the first Trump-Harris presidential debate in 3 minutes,MS NOW,2024-09-11T04:45:47Z,https://www.youtube.com/watch?v=BVlI0vcf5T8
"&#39;Texans are waking up&#39; to Ted Cruz&#39;s extreme policies, says Senate challenger",MS NOW,2024-09-06T15:37:42Z,https://www.youtube.com/watch?v=TF-vFaeGEYw
"Trump and Vance&#39;s rhetoric is &#39;directly causing&#39; threats to Springfield, Ohio: Fmr. Rep. Edwards",MS NOW,2024-09-17T18:05:21Z,https://www.youtube.com/watch?v=ddSoZYQescQ
"Trump campaign told Springfield rumors weren&#39;t true, but ran with them anyway: Report",MS NOW,2024-09-19T11:21:09Z,https://www.youtube.com/watch?v=KtNtPxWZ6aA
‘It was deeply disturbing’: Jacob Soboroff contrasts the RNC with the DNC,MS NOW,2024-08-20T22:12:42Z,https://www.youtube.com/watch?v=h_mG5bi4BLE
&#39;This is going to get people hurt&#39;: Why Trump&#39;s lie is another test for Christian America,MS NOW,2024-09-16T13:56:28Z,https://www.youtube.com/watch?v=VBchLZu7mYE
