title,channel,upload_date,url
"Donald Trump and RFK, Jr. speak at Arizona rally after endorsement",Fox News,2024-08-24T01:02:21Z,https://www.youtube.com/watch?v=D1XLRP4EhEk
Kamala Harris: Trump&#39;s next big court appearance is in November at his own criminal sentencing,Fox News,2024-09-11T05:45:00Z,https://www.youtube.com/watch?v=4V0s2HBSZHY
Trump lays out where he stands on abortion,Fox News,2024-09-11T07:30:16Z,https://www.youtube.com/watch?v=WuIQNmNDKlk
"&#39;The Five&#39; reacts to RFK, Jr.&#39;s decision to endorse Trump",Fox News,2024-08-23T23:39:10Z,https://www.youtube.com/watch?v=AS3Z7MxgyJ8
Donald Trump: We are going to bring the cities back,Fox News,2024-09-23T20:32:50Z,https://www.youtube.com/watch?v=zs9lQ66wd2k
Trump says there won&#39;t be another debate with Kamala Harris,Fox News,2024-09-16T06:30:08Z,https://www.youtube.com/watch?v=Lx3gSNScFJA
McEnany outraged after bombshell report: We need to clean house!,Fox News,2024-09-25T20:45:00Z,https://www.youtube.com/watch?v=Vx021F63VyQ
Donald Trump asked if he worries about his family: &#39;We&#39;re under siege&#39;,Fox News,2024-09-21T00:15:01Z,https://www.youtube.com/watch?v=tBHKikKj3gs
Donald Trump warns Israel is &#39;gone&#39; if Iran gets a nuclear weapon,Fox News,2024-09-01T09:00:22Z,https://www.youtube.com/watch?v=ULimTa8byBg
Trump SHREDS Harris: She&#39;s an &#39;economic wrecking ball&#39;,Fox News,2024-09-24T15:15:00Z,https://www.youtube.com/watch?v=B1vFVbKxr38
Donald Trump: I was going to send Kamala Harris a MAGA hat! #shorts,Fox News,2024-09-11T03:30:23Z,https://www.youtube.com/watch?v=Y6MgbfLreFs
Hillary Clinton torched for remarks after Trump assassination attempt,Fox News,2024-09-17T20:00:10Z,https://www.youtube.com/watch?v=T20SQbYpu1M
"Trump: Jake Tapper, Dana Bash were &#39;unbelievably straight and honest&#39; at CNN debate",Fox News,2024-08-16T00:15:04Z,https://www.youtube.com/watch?v=puiJn_aFFQo
Trump meets with deputies who arrested would-be assassin,Fox News,2024-09-18T13:21:29Z,https://www.youtube.com/watch?v=qq6a-1Z6-2I
"There are a lot of people trying to kill Trump, Rand Paul warns",Fox News,2024-09-25T15:30:13Z,https://www.youtube.com/watch?v=bSApJ8i5GuI
Gov. DeSantis: Trump is laying the groundwork for a resurgence in New York,Fox News,2024-09-20T03:15:00Z,https://www.youtube.com/watch?v=PPw7Y-FmHAY
