"user-core-screen_name","created_at","full_text","url"
"realDonaldTrump","2024-09-16T18:57:49.000Z","Join me live from Mar-A-Lago at 8:00PM Eastern, tonight on X Spaces. Set a reminder and be sure to tune in! https://t.co/MXTu3hxVFP","https://x.com/realDonaldTrump/status/1835754983259558260"
"realDonaldTrump","2024-09-24T18:44:27.000Z","THANK YOU, GEORGIA! #MadeInAmerica https://t.co/dFACeRsRWz","https://x.com/realDonaldTrump/status/1838650721631125820"
"realDonaldTrump","2024-08-29T22:28:37.000Z","THANK YOU, MICHIGAN! #MAGA2024 https://t.co/dC83HR4EMV","https://x.com/realDonaldTrump/status/1829285050208444821"
"realDonaldTrump","2024-08-17T18:08:37.000Z","RIP Corey Comperatore🙏 https://t.co/J2lrr0Mm8u","https://x.com/realDonaldTrump/status/1824870965395734557"
"realDonaldTrump","2024-09-19T15:26:50.000Z","https://t.co/gfukoNdf6O","https://x.com/realDonaldTrump/status/1836789051501740472"
"realDonaldTrump","2024-09-07T03:30:57.000Z","COMRADE KAMALA HARRIS WAS GIVEN ONE IMPORTANT JOB AS VICE PRESIDENT… https://t.co/8ewUMeXsEx","https://x.com/realDonaldTrump/status/1832260239044874481"
"realDonaldTrump","2024-08-24T01:25:57.000Z","MAKE AMERICA GREAT AGAIN!
https://t.co/zFQgBKjKpW","https://x.com/realDonaldTrump/status/1827155352498176251"
"realDonaldTrump","2024-09-19T21:20:15.000Z","I just learned that my newest book, SAVE AMERICA, is a New York Times BEST SELLER! No other book takes you behind the scenes like this coffee table book. I picked each photo, and I can tell you it is FANTASTIC. Get your copy today at https://t.co/JRnhJ2Lbgp. https://t.co/JzwL3sE9RQ","https://x.com/realDonaldTrump/status/1836877990724083850"
"realDonaldTrump","2024-09-03T14:43:16.000Z","Join me in Harrisburg, Pennsylvania for a Town Hall with @SeanHannity this Wednesday, September 4th at 5:30PM Eastern. Get your tickets below, look forward to seeing you there! #MAGA2024 
https://t.co/XSL8Ccaxgo","https://x.com/realDonaldTrump/status/1830979880969752629"
"realDonaldTrump","2024-08-21T20:54:14.000Z","https://t.co/R3k0GdGklH","https://x.com/realDonaldTrump/status/1826362198102606184"
"realDonaldTrump","2024-08-19T03:17:34.000Z","https://t.co/YV7CGGA81E","https://x.com/realDonaldTrump/status/1825371499936501926"
"realDonaldTrump","2024-08-31T00:20:55.000Z","I was thrilled to be back in the beautiful Commonwealth of Pennsylvania with thousands of proud, hardworking American Patriots—67 days from now, we are going to win Pennsylvania, we are going to defeat Comrade Kamala Harris, and we are going to win the White House!","https://x.com/realDonaldTrump/status/1829675699013333165"
"realDonaldTrump","2024-08-17T15:28:17.000Z","https://t.co/Gs39rQUCry","https://x.com/realDonaldTrump/status/1824830617017614728"
"realDonaldTrump","2024-08-18T01:56:23.000Z","https://t.co/XXLazo4JKY","https://x.com/realDonaldTrump/status/1824988683667145046"
"realDonaldTrump","2024-09-01T19:58:43.000Z","I want to thank the families of our Great Warriors who have been lost to us for the way they came together as one, and thanked me for attending, at their request, the Celebration of their wonderful family members who, because of the Incompetence of Kamala Harris and Joe Biden, are no longer with us. Thank you for saying you wanted me to stand with you at Arlington National Ceremony, and take pictures, that it was your request, not mine, but it was my Great Honor to do so. I WILL NEVER FORGET! Lightweight V.P. Kamala Harris tried turning it around, because they weren’t there, have never spoken to the families, and have no intention to do so. In Afghanistan, you don’t take the Soldiers out first, you take the Soldiers out last. This would be Military 101, the most basic, and the “leaders” of that Disaster should be immediately fired. We have FOOLS in the White House, and now, they are trying to solve the Hostage Crisis in Israel. Guess how that’s going to turn out?","https://x.com/realDonaldTrump/status/1830334491920937235"
